,Date,Close,High,Low,Open,Volume
998,10/11/2024,10015.34668,10208.4136,10015.34668,10208.4136,44632100
999,10/14/2024,10136.01367,10136.01367,10015.34684,10015.34684,31738600
1000,10/15/2024,10256.68066,10256.68066,10087.7471,10184.28057,66635200
1001,10/16/2024,10111.87988,10353.21353,10111.87988,10329.08017,63255900
1002,10/17/2024,10353.21387,10425.61396,10136.01358,10184.28031,66993300
1003,10/18/2024,10377.34668,10498.0135,10353.21332,10498.0135,56299600
1004,10/21/2024,10304.94727,10473.88083,10304.94727,10473.88083,36472500
1005,10/22/2024,10136.01367,10232.54714,10111.88031,10111.88031,94799500
1006,10/23/2024,10280.81445,10280.81445,10111.88088,10111.88088,48903000
1007,10/24/2024,10329.08105,10473.88126,10329.08105,10353.21442,85341200
1008,10/25/2024,10377.34668,10377.34668,10256.67986,10280.81322,34847500
1009,10/28/2024,10232.54688,10449.74716,10232.54688,10449.74716,39061500
1010,10/29/2024,10136.01367,10208.41377,10136.01367,10160.14704,49680100
1011,10/30/2024,9991.212891,10039.47962,9918.812797,9918.812797,114484100
1012,10/31/2024,9894.679688,10111.87997,9894.679688,9967.079783,97553400
1013,11/1/2024,10063.61328,10063.61328,9918.81309,9918.81309,47710000
1014,11/4/2024,10015.34668,10136.01351,9942.946583,10063.61341,49275700
1015,11/5/2024,10136.01367,10208.41377,9942.946745,9942.946745,50296500
1016,11/6/2024,10087.74707,10136.0138,10015.34697,10111.88044,50324900
1017,11/7/2024,9822.280273,10087.74731,9822.280273,9967.080474,131579100
1018,11/8/2024,9725.746094,9870.546284,9701.612729,9846.412919,92166100
1019,11/11/2024,9701.613281,9701.613281,9460.279618,9460.279618,128707600
1020,11/12/2024,9798.146484,9870.546582,9653.34629,9749.879753,80378500
1021,11/13/2024,9798.146484,9894.679947,9798.146484,9870.546582,62933100
1022,11/14/2024,9749.879883,9822.279981,9701.613151,9774.013249,56381400
1023,11/15/2024,9822.280273,9918.81374,9701.61344,9701.61344,63598200
1024,11/18/2024,9653.34668,9774.013513,9653.34668,9725.74678,65716200
1025,11/19/2024,9580.946289,9677.479753,9556.812923,9556.812923,85295300
1026,11/20/2024,9725.746094,9798.146189,9653.345999,9677.479364,58584400
1027,11/21/2024,9555.970703,9701.4931,9555.970703,9701.4931,93181200
1028,11/22/2024,9555.970703,9652.985634,9555.970703,9628.731901,58396100
1029,11/25/2024,9871.268555,9895.522286,9604.477513,9652.984975,165369400
1030,11/26/2024,9701.493164,9944.030493,9701.493164,9944.030493,62310100
1031,11/28/2024,9701.493164,9774.254363,9628.731965,9677.239431,57443500
1032,11/29/2024,9701.493164,9798.508096,9652.985698,9701.493164,76886000
1033,12/2/2024,9458.955078,9749.99985,9458.955078,9701.492388,87879600
1034,12/3/2024,9895.522461,9919.776192,9604.477683,9725.74634,126087100
1035,12/4/2024,9895.522461,9944.029924,9750.000072,9871.268729,97876300
1036,12/5/2024,9944.030273,10041.0452,9919.776541,9944.030273,96904400
1037,12/6/2024,9774.253906,9871.268833,9750.000174,9798.507638,68247200
1038,12/9/2024,10041.04492,10041.04492,9701.492678,9725.74641,64458400
1039,12/10/2024,10041.04492,10041.04492,9968.283727,10016.79119,61230400
1040,12/11/2024,10113.80664,10113.80664,9919.776777,9919.776777,37934300
1041,12/12/2024,9871.268555,10065.2984,9871.268555,9992.53721,44780100
1042,12/13/2024,9750,9919.776119,9725.746269,9822.761194,75126400
1043,12/16/2024,9798.507813,9822.761545,9701.492884,9701.492884,57746100
1044,12/17/2024,9604.477539,9749.999926,9604.477539,9652.985001,99845900
1045,12/18/2024,9507.462891,9725.746477,9507.462891,9604.477818,84868500
1046,12/19/2024,9386.194336,9483.209264,9264.925675,9410.448068,104254100
1047,12/20/2024,9361.94043,9458.955356,9337.686698,9361.94043,91576900
1048,12/23/2024,9483.208984,9555.970179,9410.44779,9410.44779,43292100
1049,12/24/2024,9458.955078,9604.477464,9458.955078,9555.970002,32415700
1050,12/27/2024,9507.462891,9531.716622,9434.701695,9507.462891,24016700
1051,12/30/2024,9386.194336,9531.716729,9386.194336,9507.462997,56350100
1052,1/2/2025,9604.477539,9604.477539,9361.940227,9361.940227,38124800
1053,1/3/2025,9555.970703,9628.731901,9531.71697,9555.970703,41916000
1054,1/6/2025,9386.194336,9580.224193,9361.940604,9555.970461,41593900
1055,1/7/2025,9240.671875,9434.701731,9240.671875,9386.194267,71318600
1056,1/8/2025,9386.194336,9483.209264,9289.179407,9386.194336,55943100
1057,1/9/2025,9555.970703,9580.224436,9434.702039,9458.955772,42733800
1058,1/10/2025,9434.702148,9628.732013,9434.702148,9507.463348,72531300
1059,1/13/2025,9386.194336,9434.7018,9337.686872,9337.686872,88270100
1060,1/14/2025,9240.671875,9434.701731,9240.671875,9313.433071,70942600
1061,1/15/2025,9507.462891,9507.462891,9264.925572,9289.179304,77098000
1062,1/16/2025,9458.955078,9628.731195,9458.955078,9555.970002,76979000
1063,1/17/2025,9604.477539,9604.477539,9361.940227,9458.955152,71033100
1064,1/20/2025,9337.686523,9580.223836,9337.686523,9555.970105,112111200
1065,1/21/2025,9289.179688,9386.194619,9264.925955,9313.43342,124547900
1066,1/22/2025,9313.432617,9386.19381,9289.178886,9361.940079,90154800
1067,1/23/2025,9313.432617,9458.955002,9313.432617,9313.432617,120515400
1068,1/24/2025,9070.895508,9361.940283,9070.895508,9337.686552,152057000
1069,1/30/2025,8876.866211,8998.134875,8876.866211,8876.866211,154645800
1070,1/31/2025,9167.911133,9216.418599,8949.627534,8973.881268,112982800
1071,2/3/2025,9070.895508,9119.40297,8949.626851,9119.40297,90439900
1072,2/4/2025,8901.120117,9119.403717,8901.120117,9070.89625,94607700
1073,2/5/2025,8852.612305,8901.119769,8828.358572,8828.358572,98229900
1074,2/6/2025,8682.835938,8828.358328,8585.821011,8804.104596,171477800
1075,2/7/2025,9070.895508,9070.895508,8561.56715,8682.835807,131162200
1076,2/10/2025,8876.866211,8973.881142,8755.597547,8755.597547,76209100
1077,2/11/2025,8804.104492,8828.358224,8731.343298,8755.597029,71188300
1078,2/12/2025,8876.866211,8876.866211,8682.836348,8682.836348,121172600
1079,2/13/2025,8731.34375,8876.866146,8731.34375,8828.358681,90439700
1080,2/14/2025,8707.089844,8804.104772,8682.836112,8731.343576,116274500
1081,2/17/2025,9046.641602,9046.641602,8707.08937,8707.08937,89096400
1082,2/18/2025,9022.388672,9289.179735,8973.881206,9046.642405,107318300
1083,2/19/2025,8682.835938,8973.880718,8682.835938,8949.626986,154438200
1084,2/20/2025,8731.34375,8755.597483,8682.836285,8707.090017,119260800
1085,2/21/2025,8731.34375,8731.34375,8658.582552,8682.836285,106054700
1086,2/24/2025,8658.582031,8707.089494,8610.074569,8658.582031,108530300
1087,2/25/2025,8561.567383,8731.343507,8561.567383,8634.328579,101592700
1088,2/26/2025,8513.05957,8634.328225,8464.552108,8537.313301,117843500
1089,2/27/2025,8270.522461,8537.313508,8246.268729,8537.313508,199991600
1090,2/28/2025,8173.507813,8416.045136,8173.507813,8270.522742,293095000
1091,3/3/2025,8537.313477,8634.328402,8294.776162,8343.283625,192944300
1092,3/4/2025,8585.821289,8658.582486,8416.045162,8634.328754,125418500
1093,3/5/2025,8731.34375,8901.119878,8561.567622,8561.567622,155207900
1094,3/6/2025,8707.089844,8925.373433,8707.089844,8925.373433,96270100
1095,3/7/2025,8658.582031,8731.343225,8658.582031,8731.343225,82295300
1096,3/10/2025,8658.582031,8707.089494,8464.552182,8488.805913,97652100
1097,3/11/2025,8658.582031,8779.850687,8610.074569,8682.835762,109295600
1098,3/12/2025,8852.612305,8852.612305,8707.089911,8755.597375,87968900
1099,3/13/2025,8707.089844,8901.119701,8707.089844,8876.865969,83030700
1100,3/14/2025,8488.806641,8658.582773,8488.806641,8537.314107,111397800
1101,3/17/2025,8343.28418,8513.060311,8294.776714,8488.806578,151365700
1102,3/18/2025,8052.23877,8294.776082,7833.955188,8246.268619,417305700
1103,3/19/2025,8076.492676,8149.253871,7979.477749,8052.238944,214108200
1104,3/20/2025,8125,8222.014925,8100.746269,8197.761194,152917300
1105,3/21/2025,7900,8275,7900,8275,377916400
1106,3/24/2025,7950,8100,7625,7825,331836800
1107,3/25/2025,8050,8150,8000,8075,136341700
1108,3/26/2025,8525,8650,8275,8300,283104600
1109,3/27/2025,8500,8575,8375,8425,122943900
1110,4/8/2025,7775,8000,7275,7400,533073600
1111,4/9/2025,7925,7950,7675,7700,136753900
1112,4/10/2025,8225,8650,8175,8500,144148600
1113,4/11/2025,8275,8325,8050,8200,82603000
1114,4/14/2025,8400,8400,8250,8250,83319300
1115,4/15/2025,8575,8600,8450,8575,83431800
1116,4/16/2025,8475,8550,8425,8500,76874900
1117,4/17/2025,8500,8500,8350,8450,83540600
1118,4/21/2025,8300,8500,8300,8500,40683800
1119,4/22/2025,8500,8500,8325,8325,56537100
1120,4/23/2025,8725,8725,8550,8550,92329600
1121,4/24/2025,8475,8850,8475,8850,143675300
1122,4/25/2025,8600,8650,8575,8650,58297000
1123,4/28/2025,8775,8775,8650,8750,73235400
1124,4/29/2025,8725,8825,8700,8800,60315700
1125,4/30/2025,8825,8925,8675,8800,164597500
1126,5/2/2025,8975,9000,8850,9000,92219000
1127,5/5/2025,8975,9050,8975,9000,86385600
1128,5/6/2025,9025,9050,8975,9050,48860500
1129,5/7/2025,9075,9100,9000,9075,77382000
1130,5/8/2025,8975,9200,8925,9075,99614500
1131,5/9/2025,9000,9050,8975,9050,47167500
1132,5/14/2025,9275,9300,9150,9250,149002900
1133,5/15/2025,9275,9400,9250,9275,101401300
1134,5/16/2025,9300,9325,9225,9300,63007500
1135,5/19/2025,9500,9500,9250,9275,111597200
1136,5/20/2025,9475,9675,9475,9500,160614800
1137,5/21/2025,9700,9725,9550,9700,169739200
1138,5/22/2025,9650,9800,9650,9800,103113000
1139,5/23/2025,9675,9700,9625,9675,48521800
1140,5/26/2025,9625,9650,9500,9600,56625300
1141,5/27/2025,9450,9600,9450,9550,93212000
1142,5/28/2025,9400,9550,9400,9450,236950800
1143,6/2/2025,9100,9175,9025,9025,264428700
1144,6/3/2025,9050,9125,8950,9050,128318100
1145,6/4/2025,8975,9125,8950,9100,93357200
1146,6/5/2025,8925,9050,8900,9000,95529000
1147,6/10/2025,9100,9100,8950,8975,80406400
1148,6/11/2025,9050,9125,9050,9100,56632600
1149,6/12/2025,9125,9125,9000,9000,41337300
1150,6/13/2025,9025,9125,8975,9100,83318000
1151,6/16/2025,8925,9000,8900,8925,57825000
1152,6/17/2025,9075,9100,8975,8975,54927900
1153,6/18/2025,8900,9025,8900,8950,86270200
1154,6/19/2025,8775,8925,8750,8900,78879500
1155,6/20/2025,8700,8875,8625,8700,445915100
1156,6/23/2025,8625,8700,8500,8575,87324500
1157,6/24/2025,8775,8850,8700,8725,110158900
1158,6/25/2025,8600,8775,8475,8725,117561000
1159,6/26/2025,8650,8650,8525,8525,117281700
1160,6/30/2025,8675,8825,8550,8575,185441800
1161,7/1/2025,8700,8775,8600,8750,82364500
1162,7/2/2025,8675,8675,8575,8575,68545100
1163,7/3/2025,8600,8750,8600,8700,50370800
1164,7/4/2025,8650,8700,8550,8650,43593300
1165,7/7/2025,8625,8650,8550,8625,49936900
1166,7/8/2025,8500,8600,8425,8550,215611000
1167,7/9/2025,8500,8550,8450,8500,94459300
1168,7/10/2025,8600,8650,8500,8525,111769400
1169,7/11/2025,8625,8675,8575,8575,135986500
1170,7/14/2025,8525,8675,8450,8650,125196000
1171,7/15/2025,8550,8600,8475,8600,77219300
1172,7/16/2025,8525,8600,8500,8550,97475300
1173,7/17/2025,8525,8550,8500,8500,86016400
1174,7/18/2025,8425,8575,8425,8550,80432200
1175,7/21/2025,8450,8500,8375,8450,95383500
1176,7/22/2025,8400,8475,8400,8450,77981700
1177,7/23/2025,8425,8500,8400,8450,70969500
1178,7/24/2025,8500,8550,8450,8475,138256800
1179,7/25/2025,8450,8525,8450,8500,58682800
1180,7/28/2025,8500,8625,8475,8625,99484300
1181,7/29/2025,8400,8500,8375,8500,104240300
1182,7/30/2025,8375,8475,8325,8475,98098100
1183,7/31/2025,8275,8375,8250,8350,206006300
1184,8/1/2025,8300,8425,8300,8400,86196100
1185,8/4/2025,8275,8350,8275,8325,49054500
1186,8/5/2025,8425,8450,8325,8350,69475900
